Query_ID,Subject_ID,Identity,Alignment Length,Mismatches
OFBKKLGO_03079_group_6429,"BS_yugO_2 [P] COG1226 Kef-type K+ transport systems, predicted NAD-binding component",73.7,255,67
OFBKKLGO_03082_pgi,BS_pgi [G] COG0166 Glucose-6-phosphate isomerase,92.7,450,32
OFBKKLGO_03084_adh2_2,"BS_yugJ [C] COG1979 Uncharacterized oxidoreductases, Fe-dependent alcohol dehydrogenase family",92.2,387,30
OFBKKLGO_03085_group_8284,BS_yuzA [S] COG2155 Uncharacterized conserved protein,94.9,78,4
OFBKKLGO_03086_yugI,BS_yugI [J] COG1098 Predicted RNA binding protein (contains ribosomal protein S1 domain),96.9,130,4
OFBKKLGO_03088_dapX_2,BS_yugH [E] COG0436 Aspartate/tyrosine/aromatic aminotransferase,79.8,347,69
OFBKKLGO_03089_group_16315,BS_yugG [K] COG1522 Transcriptional regulators,91.6,166,14
OFBKKLGO_03090_carC,BS_yugF [R] COG0596 Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily) ,76.9,273,63
OFBKKLGO_03092_patB,BS_patB [E] COG1168 Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities,75.6,386,94
OFBKKLGO_03093_sasA_3,BS_kinB [T] COG0642 Signal transduction histidine kinase,63.1,425,156
OFBKKLGO_03095_group_2943,"BS_kapD [R] COG5018 Inhibitor of the KinA pathway to sporulation, predicted exonuclease",86.6,201,27
OFBKKLGO_03097_pbpD,BS_pbpD [M] COG0744 Membrane carboxypeptidase (penicillin-binding protein),84.9,623,94
OFBKKLGO_03098_group_3820,BS_yuxK [S] COG3011 Uncharacterized protein conserved in bacteria,71.2,132,38
OFBKKLGO_03101_dcuR_2,BS_yufM [KT] COG4565 Response regulator of citrate/malate metabolism,88.9,235,26
OFBKKLGO_03102_tmpC_2,"BS_yufN [R] COG1744 Uncharacterized ABC-type transport system, periplasmic component/surface lipoprotein",86.9,350,44
OFBKKLGO_03104_group_3821,"BS_yufP [R] COG4603 ABC-type uncharacterized transport system, permease component",86.5,347,47
OFBKKLGO_03105_group_15997,"BS_yufQ [R] COG1079 Uncharacterized ABC-type transport system, permease component",93.7,318,20
OFBKKLGO_03107_mrpA,"BS_shaA_1 [CP] COG1009 NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit",80.9,602,115
OFBKKLGO_03108_mrpB,"BS_yufU [P] COG2111 Multisubunit Na+/H+ antiporter, MnhB subunit",84.6,143,22
OFBKKLGO_03109_mrpC,"BS_yufV [P] COG1006 Multisubunit Na+/H+ antiporter, MnhC subunit",84.8,112,17
OFBKKLGO_03110_mrpD,"BS_yufD [CP] COG0651 Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit",86.9,473,62
OFBKKLGO_03112_mrpF,"BS_mrpF [P] COG2212 Multisubunit Na+/H+ antiporter, MnhF subunit",87.2,94,12
OFBKKLGO_03113_mrpG,"BS_yufB [P] COG1320 Multisubunit Na+/H+ antiporter, MnhG subunit",75.0,124,31
OFBKKLGO_03122_cdgJ,BS_yuxH [T] COG3434 Predicted signal transduction protein containing EAL and modified HD-GYP domains,78.1,406,88
OFBKKLGO_03123_pncB,BS_yueK [H] COG1488 Nicotinic acid phosphoribosyltransferase,88.7,488,55
OFBKKLGO_03124_rutB,BS_yueJ [Q] COG1335 Amidases related to nicotinamidase,79.8,183,37
OFBKKLGO_03125_yueI,BS_yueI [S] COG5506 Uncharacterized conserved protein,64.1,131,47
OFBKKLGO_03128_group_7021,BS_yueF [R] COG0628 Predicted permease,83.3,366,61
OFBKKLGO_03130_group_6441,BS_yueE [R] COG1418 Predicted HD superfamily hydrolase,90.5,169,16
OFBKKLGO_03139_ald,BS_ald [E] COG0686 Alanine dehydrogenase,90.2,378,35
OFBKKLGO_03142_dhbF,BS_dhbF [Q] COG1020 Non-ribosomal peptide synthetase modules and related proteins,65.9,1271,422
OFBKKLGO_03143_dhbB,BS_dhbB_1 [Q] COG1535 Isochorismate hydrolase,72.5,229,63
OFBKKLGO_03144_dhbE,BS_dhbE [Q] COG1021 Peptide arylation enzymes,81.2,533,100
OFBKKLGO_03146_dhbA,BS_dhbA [IQR] COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),70.5,261,77
OFBKKLGO_03149_bioY_2,BS_yuiG [R] COG1268 Uncharacterized conserved protein,73.8,195,51
OFBKKLGO_03150_group_6449,BS_yuiF [R] COG2056 Predicted permease,89.8,442,45
OFBKKLGO_03151_pepA,BS_yuiE [E] COG0260 Leucyl aminopeptidase,82.7,496,86
OFBKKLGO_03152_group_6451,BS_yuiD [S] COG1963 Uncharacterized protein conserved in bacteria,89.2,158,17
OFBKKLGO_03153_yuiC,BS_yuiC [S] COG3584 Uncharacterized protein conserved in bacteria,73.2,213,54
OFBKKLGO_03155_group_6452,"BS_yumB [C] COG1252 NADH dehydrogenase, FAD-containing subunit",90.1,406,40
OFBKKLGO_03156_yumC,BS_yumC [O] COG0492 Thioredoxin reductase,90.6,330,31
OFBKKLGO_03158_guaC,BS_yumD [F] COG0516 IMP dehydrogenase/GMP reductase,85.7,308,44
OFBKKLGO_03218_erpA,BS_yutM [S] COG0316 Uncharacterized conserved protein,90.0,120,12
OFBKKLGO_03219_dapF,BS_yutL [E] COG0253 Diaminopimelate epimerase,86.6,284,38
OFBKKLGO_03221_group_4916,BS_yuzB [S] COG4844 Uncharacterized protein conserved in bacteria,91.0,78,7
OFBKKLGO_03222_ndh,"BS_yutJ [C] COG1252 NADH dehydrogenase, FAD-containing subunit",87.7,324,40
OFBKKLGO_03223_group_2310,BS_yuzD [S] COG4837 Uncharacterized protein conserved in bacteria,77.1,105,24
OFBKKLGO_03224_nfuA,BS_yutI [O] COG0694 Thioredoxin-like proteins and domains,98.7,78,1
OFBKKLGO_03226_thrB,BS_thrB [E] COG0083 Homoserine kinase,84.5,309,48
OFBKKLGO_03227_thrC,BS_thrC [E] COG0498 Threonine synthase,93.5,352,23
OFBKKLGO_03228_hom,BS_hom [E] COG0460 Homoserine dehydrogenase,92.6,433,32
OFBKKLGO_03230_ypjQ,BS_yutG [I] COG1267 Phosphatidylglycerophosphatase A and related proteins,87.3,166,21
OFBKKLGO_03231_yutF,BS_yutF [G] COG0647 Predicted sugar phosphatases of the HAD superfamily,91.4,256,22
OFBKKLGO_03232_group_2311,BS_yutE [S] COG2445 Uncharacterized conserved protein,70.8,144,42
OFBKKLGO_03233_yutD,BS_yutD [S] COG4470 Uncharacterized protein conserved in bacteria,96.7,91,3
OFBKKLGO_03234_lipA,BS_yutB [H] COG0320 Lipoate synthase,99.3,268,2
OFBKKLGO_03235_lytH,BS_yunA [M] COG0739 Membrane proteins related to metalloendopeptidases,85.9,326,45
OFBKKLGO_03237_mggB,"BS_yunD [F] COG0737 5'-nucleotidase/2',3'-cyclic phosphodiesterase and related esterases",76.6,462,108
OFBKKLGO_03238_group_16273,BS_yunE [R] COG0730 Predicted permeases,79.9,273,55
OFBKKLGO_03239_group_6470,BS_yunF [S] COG1801 Uncharacterized conserved protein,85.1,282,42
OFBKKLGO_03242_pucR,BS_yunI [TQ] COG2508 Regulator of polyketide synthase expression,82.7,531,92
OFBKKLGO_03244_tetA_2,BH1174 [GEPR] COG0477 Permeases of the major facilitator superfamily,42.9,382,214
OFBKKLGO_03247_bsn,BS_yurI [L] COG2356 Endonuclease I,77.7,287,64
OFBKKLGO_03249_yurK,BS_yurK [K] COG2188 Transcriptional regulators,83.5,242,40
OFBKKLGO_03251_ngcG,"BS_yurM [G] COG0395 ABC-type sugar transport system, permease component",85.0,300,39
OFBKKLGO_03253_msmE,"BS_yurO [G] COG1653 ABC-type sugar transport system, periplasmic component",81.0,422,79
OFBKKLGO_03254_frlB,BS_yurP [M] COG2222 Predicted phosphosugar isomerases,86.9,328,43
OFBKKLGO_03260_uvrC_2,BS_yurQ [L] COG0322 Nuclease subunit of the excinuclease complex,84.7,124,19
OFBKKLGO_03265_group_6744,"BS_yurU [O] COG0719 ABC-type transport system involved in Fe-S cluster assembly, permease component",98.9,465,5
OFBKKLGO_03266_sufU,BS_yurV [C] COG0822 NifU homolog involved in Fe-S cluster formation,95.2,147,7
OFBKKLGO_03267_sufS,BS_yurW [E] COG0520 Selenocysteine lyase,94.6,406,22
OFBKKLGO_03268_group_15860,"BS_yurX [O] COG0719 ABC-type transport system involved in Fe-S cluster assembly, permease component",95.4,437,20
OFBKKLGO_03269_sufC,"BS_yurY [O] COG0396 ABC-type transport system involved in Fe-S cluster assembly, ATPase component",100.0,261,0
OFBKKLGO_03271_group_6479,BS_yurZ [S] COG0599 Uncharacterized homolog of gamma-carboxymuconolactone decarboxylase subunit,83.2,119,19
OFBKKLGO_03272_metQ,"BS_yusA [P] COG1464 ABC-type metal ion transport system, periplasmic component/surface antigen",87.6,274,31
OFBKKLGO_03273_metP,"BS_yusB [P] COG2011 ABC-type metal ion transport system, permease component",85.6,222,32
OFBKKLGO_03274_metN,"BS_yusC [P] COG1135 ABC-type metal ion transport system, ATPase component",88.0,341,41
OFBKKLGO_03277_group_6482,BS_yusE [OC] COG0526 Thiol-disulfide isomerase and thioredoxins,85.1,101,15
OFBKKLGO_03278_rnmV_2,BS_yusF [L] COG1658 Small primase-like proteins (Toprim domain),63.4,112,41
OFBKKLGO_03280_gcvH,BS_yusH [E] COG0509 Glycine cleavage system H protein (lipoate-binding),91.3,127,11
OFBKKLGO_03281_mgsR_2,"BS_yusI [P] COG1393 Arsenate reductase and related proteins, glutaredoxin family",86.3,117,16
OFBKKLGO_03282_fadE,BS_yusJ [I] COG1960 Acyl-CoA dehydrogenases,86.4,594,81
OFBKKLGO_03283_fadA_4,BS_yusK [I] COG0183 Acetyl-CoA acetyltransferase,91.5,390,33
OFBKKLGO_03284_fadN,BS_yusL_1 [I] COG1250 3-hydroxyacyl-CoA dehydrogenase,83.6,457,75
OFBKKLGO_03286_fadM,BS_yusM [E] COG0506 Proline dehydrogenase,75.5,302,74
OFBKKLGO_03290_bmr3_1,BS_yusP [GEPR] COG0477 Permeases of the major facilitator superfamily,86.4,530,72
OFBKKLGO_03295_yusV_1,"BS_yusV [PH] COG1120 ABC-type cobalamin/Fe3+-siderophores transport systems, ATPase components",91.5,271,23
OFBKKLGO_03299_mrgA,BS_mrgA [P] COG0783 DNA-binding ferritin-like protein (oxidative damage protectant),74.5,153,39
OFBKKLGO_03301_cssR,BS_yvqA [TK] COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain,88.0,225,27
OFBKKLGO_03302_cssS,BS_yvqB [T] COG0642 Signal transduction histidine kinase,86.3,451,62
OFBKKLGO_03304_group_2319,BS_yuxN [K] COG1309 Transcriptional regulator,71.8,291,82
OFBKKLGO_03305_fumC,BS_citG [C] COG0114 Fumarase,93.1,462,32
OFBKKLGO_03310_liaR_2,BS_yvqC [TK] COG2197 Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain,92.3,209,15
OFBKKLGO_03311_liaS,BS_yvqE [T] COG4585 Signal transduction histidine kinase,80.3,360,71
OFBKKLGO_03312_liaF,BS_yvqF [S] COG4758 Predicted membrane protein,73.7,243,62
OFBKKLGO_03314_liaH,"BS_yvqH [KT] COG1842 Phage shock protein A (IM30), suppresses sigma54-dependent transcription",77.3,225,51
OFBKKLGO_03316_group_4933,BS_yvqJ [GEPR] COG0477 Permeases of the major facilitator superfamily,79.4,417,86
OFBKKLGO_03319_hmuU,"BS_yvrB [P] COG0609 ABC-type Fe3+-siderophore transport system, permease component",76.8,353,77
OFBKKLGO_03320_btuF,"BS_yvrC [P] COG0614 ABC-type Fe3+-hydroxamate transport system, periplasmic component",74.1,316,76
OFBKKLGO_03321_fabG_5,BS_yvrD [IQR] COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),82.9,263,45
OFBKKLGO_03322_group_3848,BS_yvrE [G] COG3386 Gluconolactonase,78.3,290,63
OFBKKLGO_03323_rcsC_3,BS_yvrG [T] COG0642 Signal transduction histidine kinase,71.8,571,161
OFBKKLGO_03324_sphR,BS_yvrH [TK] COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain,82.7,231,40
OFBKKLGO_03328_oxdC_2,BS_yvrK [GR] COG2140 Thermophilic glucose-6-phosphate isomerase and related metalloenzymes,87.6,386,45
OFBKKLGO_03330_yusV_2,"BS_fhuC [PH] COG1120 ABC-type cobalamin/Fe3+-siderophores transport systems, ATPase components",83.9,267,43
OFBKKLGO_03331_feuC_2,"BS_fhuG [P] COG0609 ABC-type Fe3+-siderophore transport system, permease component",81.8,336,61
OFBKKLGO_03333_fhuD,"BS_fhuD [P] COG0614 ABC-type Fe3+-hydroxamate transport system, periplasmic component",82.2,315,53
OFBKKLGO_03335_ydgI,BS_yvsH [E] COG0531 Amino acid transporters,89.1,469,51
OFBKKLGO_03338_ydjM_2,BS_yvsG [R] COG1988 Predicted membrane-bound metal-dependent hydrolases,83.5,158,26
OFBKKLGO_03340_group_3850,BS_yvgK [P] COG1910 Periplasmic molybdate-binding protein/domain,69.8,308,93
OFBKKLGO_03341_modA,"BS_yvgL [P] COG0725 ABC-type molybdate transport system, periplasmic component",74.8,254,61
OFBKKLGO_03342_modB,"BS_yvgM [P] COG4149 ABC-type molybdate transport system, permease component",82.6,184,32
OFBKKLGO_03343_lnrK,CAC2939 [TK] COG2197 Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain,44.5,211,115
OFBKKLGO_03345_lnrL_5,"CAC3608 [V] COG1131 ABC-type multidrug transport system, ATPase component",56.8,310,134
OFBKKLGO_03348_yvgN,"BS_yvgN [R] COG0656 Aldo/keto reductases, related to diketogulonate reductase",90.5,273,26
OFBKKLGO_03350_nhaK,BS_yvgP [P] COG0025 NhaP-type Na+/H+ and K+/H+ antiporters,87.3,670,84
OFBKKLGO_03351_cysI,"BS_yvgQ [P] COG0155 Sulfite reductase, beta subunit (hemoprotein)",90.0,571,57
OFBKKLGO_03352_cysJ,"BS_yvgR [P] COG0369 Sulfite reductase, alpha subunit (flavoprotein)",78.2,605,129
OFBKKLGO_03354_group_3852,BS_yvgT [S] COG2860 Predicted membrane protein,89.1,201,22
OFBKKLGO_03356_bdbC,BS_yvgU [O] COG1495 Disulfide bond formation protein DsbB,89.8,137,14
OFBKKLGO_03357_bdbD,BS_yvgV [O] COG1651 Protein-disulfide isomerase,77.0,191,43
OFBKKLGO_03358_cadA,BS_yvgW [P] COG2217 Cation transport ATPase,76.9,701,161
OFBKKLGO_03359_copA,BS_yvgX [P] COG2217 Cation transport ATPase,79.2,806,164
OFBKKLGO_03360_copZ,BS_yvgY [P] COG2608 Copper chaperone,85.1,67,10
OFBKKLGO_03361_csoR,BS_yvgZ [S] COG1937 Uncharacterized protein conserved in bacteria,84.5,97,15
OFBKKLGO_03362_iolW,BS_yvaA [R] COG0673 Predicted dehydrogenases and related proteins,69.4,346,106
OFBKKLGO_03363_azoR2,BS_yvaB [I] COG1182 Acyl carrier protein phosphodiesterase,94.3,211,12
OFBKKLGO_03367_tcyN,"BS_hisP [E] COG1126 ABC-type polar amino acid transport system, ATPase component",81.9,259,47
OFBKKLGO_03368_tcyM,"BS_ytmM [E] COG0765 ABC-type amino acid transport system, permease component",75.5,233,57
OFBKKLGO_03369_tcyL,"BS_ytmL [E] COG0765 ABC-type amino acid transport system, permease component",80.8,239,46
OFBKKLGO_03373_cmpR,BS_ytlI [K] COG0583 Transcriptional regulator,73.0,293,79
OFBKKLGO_03374_baiA,BS_yvaG [IQR] COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),84.0,263,42
OFBKKLGO_03376_smpB,BS_yvaI [O] COG0691 tmRNA-binding protein,96.8,156,5
OFBKKLGO_03378_est,BS_yvaK [R] COG1647 Esterase/lipase,95.1,246,12
OFBKKLGO_03379_secG,BS_yvaL [U] COG1314 Preprotein translocase subunit SecG,94.7,75,4
OFBKKLGO_03380_group_15994,BS_yvzC [K] COG1396 Predicted transcriptional regulators,94.7,75,4
OFBKKLGO_03381_rghR_1,BS_yvaN [K] COG1396 Predicted transcriptional regulators,72.6,135,37
OFBKKLGO_03382_rghR_2,BS_yvaO [K] COG1396 Predicted transcriptional regulators,74.8,139,35
OFBKKLGO_03383_yodB_2,BS_yvaP [K] COG1733 Predicted transcriptional regulators,89.5,105,11
OFBKKLGO_03390_opuBC,BS_opuBC [M] COG1732 Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein),78.4,305,66
OFBKKLGO_03391_opuCB_1,"BS_opuCB [E] COG1174 ABC-type proline/glycine betaine transport systems, permease component",82.5,217,38
OFBKKLGO_03392_opuBA,"BS_opuBA [E] COG1125 ABC-type proline/glycine betaine transport systems, ATPase components",84.5,381,59
OFBKKLGO_03393_opcR_2,BS_yvaV [K] COG1510 Predicted transcriptional regulators,77.4,177,40
OFBKKLGO_03394_opuCD_2,"BS_opuCD [E] COG1174 ABC-type proline/glycine betaine transport systems, permease component",96.3,216,8
OFBKKLGO_03395_opuCC,BS_opuCC [M] COG1732 Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein),84.1,301,48
OFBKKLGO_03396_opuCB_2,"BS_opuCB [E] COG1174 ABC-type proline/glycine betaine transport systems, permease component",92.6,217,16
OFBKKLGO_03397_opuCA,"BS_opuCA [E] COG1125 ABC-type proline/glycine betaine transport systems, ATPase components",91.3,379,32
OFBKKLGO_03398_opcR_3,BS_yvbF [K] COG1510 Predicted transcriptional regulators,81.3,182,34
OFBKKLGO_03399_group_3859,BS_yvbG [U] COG2095 Multiple antibiotic transporter,87.1,210,27
OFBKKLGO_03401_group_1271,BS_yvbJ [S] COG4640 Predicted membrane protein,64.1,557,191
OFBKKLGO_03413_eno,BS_eno [G] COG0148 Enolase,99.1,430,4
OFBKKLGO_03414_gpmI,BS_pgm [G] COG0696 Phosphoglyceromutase,95.7,511,22
OFBKKLGO_03415_tpiA,BS_tpi [G] COG0149 Triosephosphate isomerase,98.4,253,4
OFBKKLGO_03416_pgk,BS_pgk [G] COG0126 3-phosphoglycerate kinase,98.2,394,7
OFBKKLGO_03417_gapA,BS_gap [G] COG0057 Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase,97.6,335,8
OFBKKLGO_03418_cggR,"BS_yvbQ [K] COG2390 Transcriptional regulator, contains sigma factor-related N-terminal domain",95.0,339,17
OFBKKLGO_03420_araE,BS_araE [GEPR] COG0477 Permeases of the major facilitator superfamily,89.0,464,51
OFBKKLGO_03421_araR,BS_araR [K] COG1609 Transcriptional regulators,84.3,362,57
OFBKKLGO_03422_group_6507,"BS_yvbT [C] COG2141 Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases",91.6,332,28
OFBKKLGO_03424_eamA,BS_yvbV [GER] COG0697 Permeases of the drug/metabolite transporter (DMT) superfamily,81.3,304,57
OFBKKLGO_03425_yvbW,BS_yvbW [E] COG1113 Gamma-aminobutyrate permease and related permeases,87.2,446,57
OFBKKLGO_03428_ybbH_2,BH2675 [K] COG1737 Transcriptional regulators,47.2,288,148
OFBKKLGO_03429_xylB_2,BS_gntK [G] COG1070 Sugar (pentulose and hexulose) kinases,54.3,508,227
OFBKKLGO_03430_idnT,RSp1189 [GE] COG2610 H+/gluconate symporter and related permeases,58.5,419,171
OFBKKLGO_03432_lutB,BS_yvfW [C] COG1139 Uncharacterized conserved protein containing a ferredoxin-like domain,91.7,471,39
OFBKKLGO_03433_lutA_2,BS_yvfV [C] COG0247 Fe-S oxidoreductase,89.5,238,25
OFBKKLGO_03435_lutR,BS_yvfI [K] COG2186 Transcriptional regulators,79.9,174,35
OFBKKLGO_03436_lutP,BS_yvfH [C] COG1620 L-lactate permease,84.0,563,85
OFBKKLGO_03440_epsN,BS_yvfE [M] COG0399 Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis,81.0,273,52
OFBKKLGO_03446_epsH,BS_yveR [M] COG0463 Glycosyltransferases involved in cell wall biogenesis,70.1,345,102
OFBKKLGO_03449_epsE,BS_yveO [M] COG0463 Glycosyltransferases involved in cell wall biogenesis,82.9,280,46
OFBKKLGO_03450_epsD,BS_yveN [M] COG0438 Glycosyltransferase,73.8,381,98
OFBKKLGO_03451_pglF,BS_yveM [MG] COG1086 Predicted nucleoside-diphosphate sugar epimerases,81.6,597,110
OFBKKLGO_03453_yveL,BS_yveL [D] COG0489 ATPases involved in chromosome partitioning,88.4,225,25
OFBKKLGO_03454_ywqC_1,BS_yveK [M] COG3944 Capsular polysaccharide biosynthesis protein,64.7,235,82
OFBKKLGO_03455_group_6519,BS_slr [K] COG1396 Predicted transcriptional regulators,78.7,150,31
OFBKKLGO_03463_padC,BS_padC [Q] COG3479 Phenolic acid decarboxylase,91.3,161,14
OFBKKLGO_03471_rafB,lacY [GEPR] COG0477 Permeases of the major facilitator superfamily,42.3,395,222
OFBKKLGO_03472_degA,SPy1817 [K] COG1609 Transcriptional regulators,44.7,329,163
OFBKKLGO_03473_clpP,BS_clpP [OU] COG0740 Protease subunit of ATP-dependent Clp proteases,96.0,198,7
OFBKKLGO_03479_group_2342,BS_yvdC [R] COG1694 Predicted pyrophosphatase,80.8,104,20
OFBKKLGO_03480_dauA_2,BS_yvdB [P] COG0659 Sulfate permease and related transporters (MFS superfamily),80.9,530,100
OFBKKLGO_03481_csh_2,BS_yvdA [P] COG0288 Carbonic anhydrase,82.4,187,33
OFBKKLGO_03482_ghrB,BS_yvcT [CHR] COG1052 Lactate dehydrogenase and related dehydrogenases,79.3,324,64
OFBKKLGO_03485_crh,"BS_crh [G] COG1925 Phosphotransferase system, HPr-related proteins",94.1,85,5
OFBKKLGO_03488_yvcJ,BS_yvcJ [R] COG1660 Predicted P-loop-containing kinase,95.3,295,14
OFBKKLGO_03489_mutX,BS_yvcI [LR] COG0494 NTP pyrophosphohydrolases including oxidative damage repair enzymes,88.4,155,18
OFBKKLGO_03490_trxB,BS_trxB [O] COG0492 Thioredoxin reductase,94.6,314,17
OFBKKLGO_03494_hssR,lin2728 [TK] COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain,50.0,222,109
OFBKKLGO_03495_bmrA,"BS_yvcC [V] COG1132 ABC-type multidrug transport system, ATPase and permease components",86.4,588,80
OFBKKLGO_03496_hisI,BS_hisI_1 [E] COG0139 Phosphoribosyl-AMP cyclohydrolase,83.5,115,17
OFBKKLGO_03497_hisF,BS_hisF [E] COG0107 Imidazoleglycerol-phosphate synthase,89.7,252,26
OFBKKLGO_03498_priA_2,BS_hisA [E] COG0106 Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase,80.7,243,47
OFBKKLGO_03499_hisH,BS_hisH [E] COG0118 Glutamine amidotransferase,80.7,212,41
OFBKKLGO_03500_hisB,BS_hisB [E] COG0131 Imidazoleglycerol-phosphate dehydratase,89.7,194,20
OFBKKLGO_03501_hisD,BS_hisD [E] COG0141 Histidinol dehydrogenase,81.5,421,78
OFBKKLGO_03502_hisG,BS_hisG [E] COG0040 ATP phosphoribosyltransferase,93.9,213,13
OFBKKLGO_03503_hisZ,BS_hisZ [E] COG3705 ATP phosphoribosyltransferase involved in histidine biosynthesis,84.1,389,61
OFBKKLGO_03504_group_3879,BS_yvpB [S] COG4990 Uncharacterized protein conserved in bacteria,69.5,249,67
OFBKKLGO_03505_dapH_2,BS_yvoF [R] COG0110 Acetyltransferase (isoleucine patch superfamily),80.2,172,34
OFBKKLGO_03506_ppaX_2,BS_yvoE [R] COG0546 Predicted phosphatases,76.4,216,51
OFBKKLGO_03507_lgt,BS_lgt [M] COG0682 Prolipoprotein diacylglyceryltransferase,84.4,269,42
OFBKKLGO_03508_hprK,"BS_yvoB [T] COG1493 Serine kinase of the HPr protein, regulates carbohydrate metabolism",96.1,310,12
OFBKKLGO_03510_nagB,BS_nagB [G] COG0363 6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase,71.0,238,69
OFBKKLGO_03511_nagR_2,BS_yvoA [K] COG2188 Transcriptional regulators,80.2,242,48
OFBKKLGO_03514_group_6527,BS_yvlD [S] COG1950 Predicted membrane protein,87.4,119,15
OFBKKLGO_03515_group_4955,BS_yvlC [KT] COG1983 Putative stress-responsive transcriptional regulator,67.7,65,20
OFBKKLGO_03516_group_6528,BS_yvlB [S] COG3595 Uncharacterized conserved protein,83.0,365,62
OFBKKLGO_03519_uvrA,BS_uvrA [L] COG0178 Excinuclease ATPase subunit,94.1,957,56
OFBKKLGO_03520_uvrB,BS_uvrB [L] COG0556 Helicase subunit of the DNA excision repair complex,96.8,661,21
OFBKKLGO_03521_csbA,BS_csbA [S] COG4897 Uncharacterized protein conserved in bacteria,93.3,75,5
OFBKKLGO_03524_ribZ_2,BS_yvkA [GEPR] COG0477 Permeases of the major facilitator superfamily,86.0,442,62
OFBKKLGO_03527_minJ,"BS_yvjD [O] COG0265 Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain",78.0,395,87
OFBKKLGO_03529_ctpB,BS_yvjB [M] COG0793 Periplasmic protease,81.4,479,75
OFBKKLGO_03531_ftsX,BS_ftsX [D] COG2177 Cell division protein,89.5,296,31
OFBKKLGO_03532_ftsE,BS_ftsE [D] COG2884 Predicted ATPase involved in cell division,96.5,228,8
OFBKKLGO_03533_cccB,"BS_cccB [C] COG2010 Cytochrome c, mono- and diheme variants",64.6,113,39
OFBKKLGO_03534_group_6531,BS_yvjA [S] COG1284 Uncharacterized conserved protein,81.2,282,52
OFBKKLGO_03535_prfB,BS_prfB [J] COG1186 Protein chain release factor B,92.7,327,24
OFBKKLGO_03536_secA,"BS_secA [U] COG0653 Preprotein translocase subunit SecA (ATPase, RNA helicase)",95.0,841,42
OFBKKLGO_03537_yvyD,BS_yvyD [J] COG1544 Ribosome-associated protein Y (PSrp-1),89.4,189,18
OFBKKLGO_03540_fliS,BS_fliS [NUO] COG1516 Flagellin-specific chaperone FliS,63.9,133,48
OFBKKLGO_03541_fliD,BS_fliD [N] COG1345 Flagellar capping protein,49.5,503,245
OFBKKLGO_03543_csrA,BS_csrA [T] COG1551 Carbon storage regulator (could also regulate swarming and quorum sensing),73.0,74,20
OFBKKLGO_03544_fliW,BS_yviF [S] COG1699 Uncharacterized protein conserved in bacteria,69.9,143,43
OFBKKLGO_03546_flaB3,BS_flgL [N] COG1344 Flagellin and related hook-associated proteins,62.0,305,109
OFBKKLGO_03549_group_3886,BS_flgM [KNU] COG2747 Negative regulator of flagellin synthesis (anti-sigma28 factor),75.0,88,22
OFBKKLGO_03554_degV,BS_yviA [S] COG1307 Uncharacterized protein conserved in bacteria,86.1,281,39
OFBKKLGO_03555_degU,BS_degU [TK] COG2197 Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain,99.1,229,2
OFBKKLGO_03556_degS,BS_degS [T] COG4585 Signal transduction histidine kinase,94.5,385,21
OFBKKLGO_03557_yigZ,BS_yvyE [S] COG1739 Uncharacterized conserved protein,87.7,211,26
OFBKKLGO_03558_tagU_1,BS_yvhJ [K] COG1316 Transcriptional regulator,78.7,342,64
OFBKKLGO_03559_tagO,BS_tagO [M] COG0472 UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase,91.3,358,31
OFBKKLGO_03561_tuaG,BS_tuaG [M] COG0463 Glycosyltransferases involved in cell wall biogenesis,84.5,252,39
OFBKKLGO_03566_tuaB,BS_tuaB [R] COG2244 Membrane protein involved in the export of O-antigen and teichoic acid,78.8,482,101
