Query_ID,Subject_ID,Identity,Alignment Length,Mismatches
OFBKKLGO_03310_liaR_2,WP_003151798.1 MULTISPECIES: response regulator transcription factor [Bacillus],100.0,209,0
OFBKKLGO_03311_liaS,WP_013353563.1 sensor histidine kinase [Bacillus amyloliquefaciens],100.0,360,0
OFBKKLGO_03312_liaF,WP_013353564.1 cell wall-active antibiotics response protein [Bacillus amyloliquefaciens],100.0,243,0
OFBKKLGO_03314_liaH,WP_013353566.1 PspA/IM30 family protein [Bacillus amyloliquefaciens],100.0,225,0
OFBKKLGO_03315_liaI,WP_013353567.1 protein liaI [Bacillus amyloliquefaciens],100.0,126,0
OFBKKLGO_03316_group_4933,WP_013353568.1 MFS transporter [Bacillus amyloliquefaciens],100.0,422,0
OFBKKLGO_03319_hmuU,WP_014471002.1 iron ABC transporter permease [Bacillus amyloliquefaciens],99.7,348,1
OFBKKLGO_03320_btuF,WP_013353572.1 ABC transporter substrate-binding protein [Bacillus amyloliquefaciens],100.0,314,0
OFBKKLGO_03321_fabG_5,WP_013353573.1 SDR family oxidoreductase [Bacillus amyloliquefaciens],100.0,263,0
OFBKKLGO_03322_group_3848,WP_013353574.1 SMP-30/gluconolactonase/LRE family protein [Bacillus amyloliquefaciens],100.0,292,0
OFBKKLGO_03323_rcsC_3,WP_013353575.1 HAMP domain-containing histidine kinase [Bacillus amyloliquefaciens],100.0,580,0
OFBKKLGO_03324_sphR,WP_013353576.1 response regulator transcription factor [Bacillus amyloliquefaciens],100.0,238,0
OFBKKLGO_03326_sigO,AEB25517.1 co-sigma factor with YvrHa [Bacillus amyloliquefaciens TA208],100.0,192,0
OFBKKLGO_03327_yvrJ,WP_012118419.1 MULTISPECIES: YvrJ family protein [Bacillus],100.0,51,0
OFBKKLGO_03328_oxdC_2,WP_013353579.1 oxalate decarboxylase family bicupin [Bacillus amyloliquefaciens],100.0,386,0
OFBKKLGO_03330_yusV_2,WP_014471003.1 ABC transporter ATP-binding protein [Bacillus amyloliquefaciens],100.0,267,0
OFBKKLGO_03331_feuC_2,WP_013353582.1 iron ABC transporter permease [Bacillus amyloliquefaciens],100.0,336,0
OFBKKLGO_03333_fhuD,WP_014471005.1 iron-hydroxamate ABC transporter substrate-binding protein [Bacillus amyloliquefaciens],100.0,312,0
OFBKKLGO_03335_ydgI,WP_013353586.1 MULTISPECIES: amino acid permease [Bacillus amyloliquefaciens group],100.0,470,0
OFBKKLGO_03337_sspJ,"WP_003151760.1 MULTISPECIES: small, acid-soluble spore protein, SspJ family [Bacillus]",100.0,46,0
OFBKKLGO_03338_ydjM_2,WP_013353587.1 metal-dependent hydrolase [Bacillus amyloliquefaciens],100.0,160,0
OFBKKLGO_03340_group_3850,WP_013353590.1 excisionase family DNA-binding protein [Bacillus amyloliquefaciens],100.0,308,0
OFBKKLGO_03341_modA,WP_088030653.1 MULTISPECIES: molybdate ABC transporter substrate-binding protein [Bacillus amyloliquefaciens group],100.0,264,0
OFBKKLGO_03342_modB,WP_013353592.1 MULTISPECIES: molybdate ABC transporter permease subunit [Bacillus amyloliquefaciens group],100.0,227,0
OFBKKLGO_03343_lnrK,AEB64994.1 Uncharacterized transcriptional regulatory protein yxjL [Bacillus amyloliquefaciens LL3],100.0,225,0
OFBKKLGO_03344_group_1024,WP_013353594.1 two-component sensor histidine kinase [Bacillus amyloliquefaciens],99.7,370,1
OFBKKLGO_03345_lnrL_5,WP_013353595.1 ABC transporter ATP-binding protein [Bacillus amyloliquefaciens],100.0,311,0
OFBKKLGO_03348_yvgN,WP_014471007.1 aldo/keto reductase [Bacillus amyloliquefaciens],99.6,276,1
OFBKKLGO_03350_nhaK,WP_014471009.1 Na+/H+ antiporter [Bacillus amyloliquefaciens],100.0,670,0
OFBKKLGO_03351_cysI,WP_014471010.1 assimilatory sulfite reductase (NADPH) hemoprotein subunit [Bacillus amyloliquefaciens],100.0,571,0
OFBKKLGO_03352_cysJ,WP_014471011.1 assimilatory sulfite reductase (NADPH) flavoprotein subunit [Bacillus amyloliquefaciens],99.8,602,1
OFBKKLGO_03354_group_3852,WP_014471013.1 trimeric intracellular cation channel family protein [Bacillus amyloliquefaciens],100.0,202,0
OFBKKLGO_03355_group_3853,WP_014471014.1 zinc-dependent metalloprotease [Bacillus amyloliquefaciens],100.0,266,0
OFBKKLGO_03356_bdbC,WP_014471015.1 disulfide bond formation protein B [Bacillus amyloliquefaciens],100.0,139,0
OFBKKLGO_03357_bdbD,WP_014471016.1 DsbA family protein [Bacillus amyloliquefaciens],99.6,223,1
OFBKKLGO_03358_cadA,WP_014471017.1 cadmium-translocating P-type ATPase [Bacillus amyloliquefaciens],100.0,703,0
OFBKKLGO_03359_copA,WP_014471018.1 copper-translocating P-type ATPase [Bacillus amyloliquefaciens],99.9,811,1
OFBKKLGO_03360_copZ,WP_014471019.1 copper chaperone CopZ [Bacillus amyloliquefaciens],100.0,68,0
OFBKKLGO_03361_csoR,WP_014471020.1 copper-sensing transcriptional repressor CsoR [Bacillus amyloliquefaciens],100.0,99,0
OFBKKLGO_03362_iolW,WP_014471021.1 oxidoreductase [Bacillus amyloliquefaciens],99.7,346,1
OFBKKLGO_03363_azoR2,AEB65014.1 azoreductase [Bacillus amyloliquefaciens LL3],100.0,211,0
OFBKKLGO_03367_tcyN,WP_014471025.1 amino acid ABC transporter ATP-binding protein [Bacillus amyloliquefaciens],100.0,259,0
OFBKKLGO_03368_tcyM,WP_014471026.1 amino acid ABC transporter permease [Bacillus amyloliquefaciens],99.6,235,1
OFBKKLGO_03369_tcyL,WP_014471027.1 amino acid ABC transporter permease [Bacillus amyloliquefaciens],100.0,240,0
OFBKKLGO_03373_cmpR,WP_014471031.1 LysR family transcriptional regulator [Bacillus amyloliquefaciens],99.7,297,1
OFBKKLGO_03374_baiA,AEB65024.1 3-oxoacyl-[acyl-carrier protein] reductase [Bacillus amyloliquefaciens LL3],100.0,265,0
OFBKKLGO_03376_smpB,WP_003151688.1 MULTISPECIES: SsrA-binding protein [Bacillus],100.0,156,0
OFBKKLGO_03378_est,WP_013353626.1 carboxylesterase [Bacillus amyloliquefaciens],100.0,246,0
OFBKKLGO_03379_secG,WP_013353627.1 MULTISPECIES: preprotein translocase subunit SecG [Bacillus],100.0,76,0
OFBKKLGO_03380_group_15994,AEB65030.1 putative transcriptional regulator [Bacillus amyloliquefaciens LL3],100.0,76,0
OFBKKLGO_03381_rghR_1,WP_013353628.1 helix-turn-helix transcriptional regulator [Bacillus amyloliquefaciens],99.3,136,1
OFBKKLGO_03382_rghR_2,WP_013353629.1 helix-turn-helix transcriptional regulator [Bacillus amyloliquefaciens],100.0,143,0
OFBKKLGO_03383_yodB_2,WP_013353630.1 winged helix-turn-helix transcriptional regulator [Bacillus amyloliquefaciens],100.0,105,0
OFBKKLGO_03390_opuBC,WP_014471040.1 osmoprotectant ABC transporter substrate-binding protein [Bacillus amyloliquefaciens],100.0,305,0
OFBKKLGO_03391_opuCB_1,WP_014471041.1 ABC transporter permease [Bacillus amyloliquefaciens],100.0,217,0
OFBKKLGO_03392_opuBA,WP_013353639.1 betaine/proline/choline family ABC transporter ATP-binding protein [Bacillus amyloliquefaciens],99.7,381,1
OFBKKLGO_03393_opcR_2,AFJ63573.1 conserved hypothetical protein YvaV [Bacillus amyloliquefaciens Y2],89.3,177,19
OFBKKLGO_03394_opuCD_2,WP_013353641.1 glycine betaine/carnitine/choline/choline sulfate ABC transporter permease OpuCD [Bacillus amyloliquefaciens],100.0,224,0
OFBKKLGO_03395_opuCC,WP_014471042.1 osmoprotectant ABC transporter substrate-binding protein [Bacillus amyloliquefaciens],99.7,305,1
OFBKKLGO_03396_opuCB_2,WP_013353643.1 ABC transporter permease [Bacillus amyloliquefaciens],100.0,217,0
OFBKKLGO_03397_opuCA,WP_013353644.1 betaine/proline/choline family ABC transporter ATP-binding protein [Bacillus amyloliquefaciens],99.7,379,1
OFBKKLGO_03398_opcR_3,WP_013353645.1 GbsR/MarR family transcriptional regulator [Bacillus amyloliquefaciens],99.5,185,1
OFBKKLGO_03399_group_3859,CBI44364.1 putative integral inner membrane protein [Bacillus amyloliquefaciens DSM 7] [Bacillus amyloliquefaciens DSM 7 = ATCC 23350],100.0,210,0
OFBKKLGO_03401_group_1271,AEB25593.1 hypothetical protein BAMTA208_17205 [Bacillus amyloliquefaciens TA208],100.0,582,0
OFBKKLGO_03413_eno,WP_007409956.1 MULTISPECIES: phosphopyruvate hydratase [Bacillus],100.0,430,0
OFBKKLGO_03414_gpmI,"WP_013353660.1 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Bacillus amyloliquefaciens]",100.0,511,0
OFBKKLGO_03415_tpiA,WP_013353661.1 triose-phosphate isomerase [Bacillus amyloliquefaciens],100.0,253,0
OFBKKLGO_03416_pgk,WP_013353662.1 phosphoglycerate kinase [Bacillus amyloliquefaciens],100.0,394,0
OFBKKLGO_03417_gapA,WP_003151611.1 MULTISPECIES: type I glyceraldehyde-3-phosphate dehydrogenase [Bacillus],100.0,335,0
OFBKKLGO_03418_cggR,WP_013353663.1 gapA transcriptional regulator CggR [Bacillus amyloliquefaciens],100.0,344,0
OFBKKLGO_03420_araE,WP_014471050.1 sugar porter family MFS transporter [Bacillus amyloliquefaciens],100.0,464,0
OFBKKLGO_03421_araR,RHX70362.1 GntR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,362,0
OFBKKLGO_03422_group_6507,WP_013353666.1 LLM class flavin-dependent oxidoreductase [Bacillus amyloliquefaciens],100.0,335,0
OFBKKLGO_03424_eamA,WP_013353668.1 DMT family transporter [Bacillus amyloliquefaciens],100.0,304,0
OFBKKLGO_03425_yvbW,WP_013353669.1 amino acid permease [Bacillus amyloliquefaciens],100.0,446,0
OFBKKLGO_03428_ybbH_2,WP_013353670.1 MurR/RpiR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,285,0
OFBKKLGO_03429_xylB_2,WP_013353671.1 gluconokinase [Bacillus amyloliquefaciens],100.0,514,0
OFBKKLGO_03430_idnT,WP_013353672.1 GntP family permease [Bacillus amyloliquefaciens],100.0,442,0
OFBKKLGO_03432_lutB,WP_014471055.1 iron-sulfur cluster-binding protein [Bacillus amyloliquefaciens],100.0,476,0
OFBKKLGO_03433_lutA_2,WP_013353675.1 (Fe-S)-binding protein [Bacillus amyloliquefaciens],100.0,238,0
OFBKKLGO_03435_lutR,ARW40626.1 Exu regulon transcriptional regulator [Bacillus amyloliquefaciens],100.0,241,0
OFBKKLGO_03436_lutP,WP_013353678.1 L-lactate permease [Bacillus amyloliquefaciens],100.0,558,0
OFBKKLGO_03438_yvfG,WP_003151570.1 MULTISPECIES: protein YvfG [Bacillus],100.0,72,0
OFBKKLGO_03440_epsN,WP_013353681.1 aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme [Bacillus amyloliquefaciens],100.0,390,0
OFBKKLGO_03443_epsK,CBI44405.1 putative O-antigen transporter [Bacillus amyloliquefaciens DSM 7] [Bacillus amyloliquefaciens DSM 7 = ATCC 23350],100.0,505,0
OFBKKLGO_03446_epsH,WP_013353687.1 MULTISPECIES: glycosyltransferase family 2 protein [Bacillus amyloliquefaciens group],100.0,345,0
OFBKKLGO_03447_epsG,WP_013353688.1 EpsG family protein [Bacillus amyloliquefaciens],100.0,367,0
OFBKKLGO_03449_epsE,WP_013353690.1 MULTISPECIES: glycosyltransferase family 2 protein [Bacillus amyloliquefaciens group],100.0,280,0
OFBKKLGO_03450_epsD,WP_014471061.1 glycosyltransferase family 4 protein [Bacillus amyloliquefaciens],100.0,379,0
OFBKKLGO_03451_pglF,WP_014472284.1 MULTISPECIES: polysaccharide biosynthesis protein [Bacillus amyloliquefaciens group],99.7,605,2
OFBKKLGO_03453_yveL,WP_003151543.1 MULTISPECIES: CpsD/CapB family tyrosine-protein kinase [Bacillus],99.6,226,1
OFBKKLGO_03454_ywqC_1,WP_013353694.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,235,0
OFBKKLGO_03455_group_6519,WP_007407395.1 MULTISPECIES: helix-turn-helix domain-containing protein [Bacillus],100.0,151,0
OFBKKLGO_03463_padC,WP_013353702.1 phenolic acid decarboxylase [Bacillus amyloliquefaciens],100.0,162,0
OFBKKLGO_03471_rafB,WP_013353710.1 MFS transporter [Bacillus amyloliquefaciens],100.0,410,0
OFBKKLGO_03472_degA,WP_014471068.1 LacI family DNA-binding transcriptional regulator [Bacillus amyloliquefaciens],100.0,324,0
OFBKKLGO_03473_clpP,WP_003151513.1 MULTISPECIES: ATP-dependent Clp endopeptidase proteolytic subunit ClpP [Bacillus],100.0,198,0
OFBKKLGO_03479_group_2342,WP_013353717.1 MazG-like family protein [Bacillus amyloliquefaciens],100.0,106,0
OFBKKLGO_03480_dauA_2,WP_013353718.1 sulfate permease [Bacillus amyloliquefaciens],100.0,529,0
OFBKKLGO_03481_csh_2,AEB25671.1 carbonic anhydrase [Bacillus amyloliquefaciens TA208],100.0,193,0
OFBKKLGO_03482_ghrB,WP_013353721.1 D-glycerate dehydrogenase [Bacillus amyloliquefaciens],99.7,321,1
OFBKKLGO_03483_group_2982,AEB65136.1 Ribonuclease [Bacillus amyloliquefaciens LL3],100.0,157,0
OFBKKLGO_03485_crh,WP_013353724.1 HPr family phosphocarrier protein [Bacillus amyloliquefaciens],100.0,85,0
OFBKKLGO_03488_yvcJ,WP_014472290.1 RNase adapter RapZ [Bacillus amyloliquefaciens],100.0,295,0
OFBKKLGO_03489_mutX,OCB95281.1 8-oxo-dGTP diphosphatase [Bacillus amyloliquefaciens],99.4,164,1
OFBKKLGO_03490_trxB,AEB65144.1 thioredoxin reductase [Bacillus amyloliquefaciens LL3],100.0,316,0
OFBKKLGO_03494_hssR,WP_013353732.1 response regulator transcription factor [Bacillus amyloliquefaciens],100.0,225,0
OFBKKLGO_03495_bmrA,WP_014471077.1 ABC transporter ATP-binding protein [Bacillus amyloliquefaciens],100.0,589,0
OFBKKLGO_03496_hisI,WP_013353734.1 bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE [Bacillus amyloliquefaciens],100.0,206,0
OFBKKLGO_03497_hisF,WP_013353735.1 imidazole glycerol phosphate synthase subunit HisF [Bacillus amyloliquefaciens],100.0,252,0
OFBKKLGO_03498_priA_2,WP_013353736.1 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase [Bacillus amyloliquefaciens],100.0,245,0
OFBKKLGO_03499_hisH,WP_013353737.1 imidazole glycerol phosphate synthase subunit HisH [Bacillus amyloliquefaciens],100.0,212,0
OFBKKLGO_03500_hisB,WP_013353738.1 imidazoleglycerol-phosphate dehydratase HisB [Bacillus amyloliquefaciens],100.0,194,0
OFBKKLGO_03501_hisD,WP_013353739.1 histidinol dehydrogenase [Bacillus amyloliquefaciens],100.0,427,0
OFBKKLGO_03502_hisG,WP_013353740.1 ATP phosphoribosyltransferase [Bacillus amyloliquefaciens],100.0,213,0
OFBKKLGO_03503_hisZ,AZV90835.1 ATP phosphoribosyltransferase [Bacillus amyloliquefaciens],100.0,388,0
OFBKKLGO_03504_group_3879,WP_013353742.1 C39 family peptidase [Bacillus amyloliquefaciens],100.0,241,0
OFBKKLGO_03505_dapH_2,WP_013353743.1 acyltransferase [Bacillus amyloliquefaciens],99.4,172,1
OFBKKLGO_03506_ppaX_2,WP_013353744.1 pyrophosphatase PpaX [Bacillus amyloliquefaciens],100.0,216,0
OFBKKLGO_03507_lgt,WP_013353745.1 prolipoprotein diacylglyceryl transferase [Bacillus amyloliquefaciens],100.0,271,0
OFBKKLGO_03508_hprK,WP_013353746.1 MULTISPECIES: HPr kinase/phosphorylase [Bacillus],99.7,310,1
OFBKKLGO_03510_nagB,WP_013353748.1 MULTISPECIES: glucosamine-6-phosphate deaminase [Bacillus amyloliquefaciens group],100.0,241,0
OFBKKLGO_03511_nagR_2,WP_013353749.1 MULTISPECIES: GntR family transcriptional regulator [Bacillus amyloliquefaciens group],100.0,243,0
OFBKKLGO_03514_group_6527,WP_013353752.1 MULTISPECIES: phage holin family protein [Bacillus amyloliquefaciens group],100.0,119,0
OFBKKLGO_03515_group_4955,WP_003151448.1 MULTISPECIES: PspC domain-containing protein [Bacillus],100.0,64,0
OFBKKLGO_03516_group_6528,WP_071347531.1 DUF4097 domain-containing protein [Bacillus amyloliquefaciens],99.7,365,1
OFBKKLGO_03517_group_4956,AEK90747.1 hypothetical protein BAXH7_03635 [Bacillus amyloliquefaciens XH7],100.0,116,0
OFBKKLGO_03519_uvrA,WP_013353756.1 excinuclease ABC subunit UvrA [Bacillus amyloliquefaciens],100.0,957,0
OFBKKLGO_03520_uvrB,WP_013353757.1 excinuclease ABC subunit B [Bacillus amyloliquefaciens],99.8,661,1
OFBKKLGO_03521_csbA,WP_003151438.1 MULTISPECIES: CsbA family protein [Bacteria],100.0,77,0
OFBKKLGO_03524_ribZ_2,WP_013353760.1 MFS transporter [Bacillus amyloliquefaciens],100.0,445,0
OFBKKLGO_03527_minJ,WP_014471084.1 serine protease [Bacillus amyloliquefaciens],99.7,396,1
OFBKKLGO_03528_group_16308,WP_013353763.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,111,0
OFBKKLGO_03529_ctpB,WP_014471086.1 S41 family peptidase [Bacillus amyloliquefaciens],100.0,466,0
OFBKKLGO_03531_ftsX,AEB65187.1 hypothetical protein LL3_03660 [Bacillus amyloliquefaciens LL3],100.0,296,0
OFBKKLGO_03532_ftsE,WP_003151418.1 MULTISPECIES: cell division ATP-binding protein FtsE [Bacillus],100.0,228,0
OFBKKLGO_03533_cccB,WP_013353767.1 cytochrome c [Bacillus amyloliquefaciens],100.0,113,0
OFBKKLGO_03534_group_6531,WP_013353768.1 YitT family protein [Bacillus amyloliquefaciens],100.0,282,0
OFBKKLGO_03535_prfB,AEB25726.1 peptide chain release factor 2 [Bacillus amyloliquefaciens TA208],100.0,327,0
OFBKKLGO_03536_secA,WP_013353770.1 preprotein translocase subunit SecA [Bacillus amyloliquefaciens],100.0,841,0
OFBKKLGO_03537_yvyD,WP_013353771.1 ribosome-associated translation inhibitor RaiA [Bacillus amyloliquefaciens],100.0,187,0
OFBKKLGO_03538_group_6533,EIF14860.1 hypothetical protein MY7_3224 [Bacillus sp. 5B6],100.0,125,0
OFBKKLGO_03540_fliS,WP_013353774.1 flagellar export chaperone FliS [Bacillus amyloliquefaciens],100.0,133,0
OFBKKLGO_03541_fliD,WP_014471089.1 flagellar hook-associated protein 2 [Bacillus amyloliquefaciens],100.0,506,0
OFBKKLGO_03543_csrA,WP_003151402.1 MULTISPECIES: carbon storage regulator CsrA [Bacillus],100.0,74,0
OFBKKLGO_03544_fliW,WP_007407475.1 MULTISPECIES: flagellar assembly protein FliW [Bacillus],100.0,143,0
OFBKKLGO_03545_yviE,WP_014471091.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,189,0
OFBKKLGO_03546_flaB3,WP_013353778.1 flagellar hook-associated protein FlgL [Bacillus amyloliquefaciens],100.0,305,0
OFBKKLGO_03548_yvyG,WP_013353780.1 flagellar protein FlgN [Bacillus amyloliquefaciens],100.0,160,0
OFBKKLGO_03549_group_3886,WP_013353781.1 flagellar biosynthesis anti-sigma factor FlgM [Bacillus amyloliquefaciens],100.0,88,0
OFBKKLGO_03550_group_1034,WP_014471093.1 membrane protein [Bacillus amyloliquefaciens],100.0,139,0
OFBKKLGO_03552_comFB,WP_013353784.1 competence protein ComFB [Bacillus amyloliquefaciens],100.0,94,0
OFBKKLGO_03554_degV,WP_013353786.1 DegV family protein [Bacillus amyloliquefaciens],100.0,282,0
OFBKKLGO_03555_degU,WP_014471094.1 two-component system response regulator DegU [Bacillus amyloliquefaciens],99.6,229,1
OFBKKLGO_03556_degS,WP_013353787.1 two-component sensor histidine kinase DegS [Bacillus amyloliquefaciens],100.0,387,0
OFBKKLGO_03557_yigZ,WP_013353788.1 YigZ family protein [Bacillus amyloliquefaciens],100.0,215,0
OFBKKLGO_03558_tagU_1,WP_014472672.1 LCP family protein [Bacillus amyloliquefaciens],100.0,353,0
OFBKKLGO_03559_tagO,WP_013353790.1 MULTISPECIES: undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase [Bacillus amyloliquefaciens group],100.0,358,0
OFBKKLGO_03561_tuaG,WP_013353792.1 glycosyltransferase family 2 protein [Bacillus amyloliquefaciens],100.0,252,0
OFBKKLGO_03563_tuaE,ARW40754.1 Teichuronic acid biosynthesis protein TuaE [Bacillus amyloliquefaciens],100.0,472,0
OFBKKLGO_03566_tuaB,WP_013353797.1 MOP flippase family protein [Bacillus amyloliquefaciens],100.0,482,0
OFBKKLGO_03578_tagD,WP_003151361.1 MULTISPECIES: glycerol-3-phosphate cytidylyltransferase [Bacillus],100.0,129,0
OFBKKLGO_03579_tagA,WP_013353809.1 WecB/TagA/CpsF family glycosyltransferase [Bacillus amyloliquefaciens],100.0,256,0
OFBKKLGO_03582_yvyI,"WP_013353812.1 mannose-6-phosphate isomerase, class I [Bacillus amyloliquefaciens]",100.0,316,0
OFBKKLGO_03586_COQ3_1,WP_038463098.1 glycosyltransferase [Bacillus amyloliquefaciens],100.0,459,0
OFBKKLGO_03588_tagT,WP_013353818.1 LCP family protein [Bacillus amyloliquefaciens],100.0,328,0
OFBKKLGO_03589_ywtE,WP_013353819.1 Cof-type HAD-IIB family hydrolase [Bacillus amyloliquefaciens],100.0,285,0
OFBKKLGO_03592_group_6549,WP_013353822.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,53,0
OFBKKLGO_03595_capB,WP_003151337.1 MULTISPECIES: poly-gamma-glutamate synthase PgsB [Bacillus],100.0,393,0
OFBKKLGO_03601_rbsD,WP_014471110.1 D-ribose pyranase [Bacillus amyloliquefaciens],100.0,131,0
OFBKKLGO_03603_rbsC,WP_014471112.1 ribose ABC transporter permease [Bacillus amyloliquefaciens],100.0,323,0
OFBKKLGO_03604_rbsB,WP_014471113.1 ribose ABC transporter substrate-binding protein RbsB [Bacillus amyloliquefaciens],100.0,305,0
OFBKKLGO_03605_ywsB,WP_014471114.1 SH3 domain-containing protein [Bacillus amyloliquefaciens],100.0,177,0
OFBKKLGO_03607_alsD,WP_014471116.1 acetolactate decarboxylase [Bacillus amyloliquefaciens],100.0,255,0
OFBKKLGO_03608_alsS,AEK90842.1 acetolactate synthase [Bacillus amyloliquefaciens XH7],99.8,571,1
OFBKKLGO_03609_hcaR,WP_014471118.1 LysR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,302,0
OFBKKLGO_03610_arsB_1,WP_013353841.1 arsenic transporter [Bacillus amyloliquefaciens],99.8,443,1
OFBKKLGO_03611_group_3900,WP_013353842.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,224,0
OFBKKLGO_03613_cotH,WP_013353844.1 CotH kinase family protein [Bacillus amyloliquefaciens],99.7,364,1
OFBKKLGO_03615_group_3001,WP_014471120.1 flavin reductase family protein [Bacillus amyloliquefaciens],100.0,206,0
OFBKKLGO_03618_group_2355,WP_013353849.1 Lrp/AsnC family transcriptional regulator [Bacillus amyloliquefaciens],99.4,158,1
OFBKKLGO_03620_chrA,WP_013353851.1 chromate resistance efflux protein ChrA [Bacillus amyloliquefaciens],100.0,178,0
OFBKKLGO_03630_ywqF,WP_014471128.1 UDP-glucose/GDP-mannose dehydrogenase family protein [Bacillus amyloliquefaciens],100.0,441,0
OFBKKLGO_03631_ywqE,WP_014471131.1 tyrosine protein phosphatase [Bacillus amyloliquefaciens],100.0,254,0
OFBKKLGO_03632_ywqD,WP_013353863.1 CpsD/CapB family tyrosine-protein kinase [Bacillus amyloliquefaciens],100.0,229,0
OFBKKLGO_03633_ywqC_2,WP_014471133.1 capsular polysaccharide biosynthesis protein [Bacillus amyloliquefaciens],100.0,248,0
OFBKKLGO_03634_group_6558,AOC92719.1 uncharacterized protein BARD7_03280 [Bacillus amyloliquefaciens],100.0,48,0
OFBKKLGO_03635_group_6559,WP_014471135.1 SWIM zinc finger family protein [Bacillus amyloliquefaciens],100.0,536,0
OFBKKLGO_03636_rapA_3,WP_014471136.1 DEAD/DEAH box helicase [Bacillus amyloliquefaciens],100.0,924,0
OFBKKLGO_03637_ywpJ,WP_014471137.1 Cof-type HAD-IIB family hydrolase [Bacillus amyloliquefaciens],99.6,285,1
OFBKKLGO_03638_glcR,WP_013353869.1 DeoR/GlpR transcriptional regulator [Bacillus amyloliquefaciens],99.6,260,1
OFBKKLGO_03639_ssbB,WP_013353870.1 single-stranded DNA-binding protein [Bacillus amyloliquefaciens],99.1,113,1
OFBKKLGO_03641_group_4968,QBG58108.1 hypothetical protein D2M30_3809 [Bacillus amyloliquefaciens],100.0,140,0
OFBKKLGO_03642_mscL,WP_013353873.1 large conductance mechanosensitive channel protein MscL [Bacillus amyloliquefaciens],100.0,131,0
OFBKKLGO_03643_fabZ_2,WP_003151242.1 MULTISPECIES: 3-hydroxyacyl-ACP dehydratase FabZ [Bacillus],100.0,141,0
OFBKKLGO_03644_rapF_2,WP_013353874.1 tetratricopeptide repeat protein [Bacillus amyloliquefaciens],100.0,354,0
OFBKKLGO_03645_flgG_2,AEB65311.1 putative flagellar hook-basal body protein [Bacillus amyloliquefaciens LL3],100.0,274,0
OFBKKLGO_03647_mbl,WP_003151237.1 MULTISPECIES: cell shape-determining protein Mbl [Bacillus],100.0,333,0
OFBKKLGO_03648_spoIIID,WP_178092076.1 sporulation transcriptional regulator SpoIIID [Bacillus velezensis],100.0,93,0
OFBKKLGO_03649_badR,WP_013353877.1 MarR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,138,0
OFBKKLGO_03651_pucI,WP_013353879.1 NCS1 family nucleobase:cation symporter-1 [Bacillus amyloliquefaciens],100.0,484,0
OFBKKLGO_03654_yecD,WP_014471138.1 isochorismatase family protein [Bacillus amyloliquefaciens],100.0,188,0
OFBKKLGO_03655_nrgA,WP_013353882.1 ammonium transporter [Bacillus amyloliquefaciens],100.0,403,0
OFBKKLGO_03656_nrgB,WP_013353883.1 P-II family nitrogen regulator [Bacillus amyloliquefaciens],100.0,116,0
OFBKKLGO_03657_ftsW_3,WP_013353884.1 putative lipid II flippase FtsW [Bacillus amyloliquefaciens],99.7,384,1
OFBKKLGO_03658_bcrC,WP_013353885.1 undecaprenyl-diphosphatase [Bacillus amyloliquefaciens],99.5,191,1
OFBKKLGO_03660_spoIIQ,WP_045512615.1 M23 family metallopeptidase [Bacillus amyloliquefaciens],96.5,289,10
OFBKKLGO_03661_ywnH,WP_013353888.1 N-acetyltransferase [Bacillus amyloliquefaciens],100.0,165,0
OFBKKLGO_03663_group_4974,WP_013353890.1 DUF5392 family protein [Bacillus amyloliquefaciens],100.0,145,0
OFBKKLGO_03664_clsA,WP_014471141.1 cardiolipin synthase [Bacillus amyloliquefaciens],100.0,481,0
OFBKKLGO_03666_group_1865,WP_013353892.1 hypothetical protein [Bacillus amyloliquefaciens],99.2,128,1
OFBKKLGO_03668_ywnA_2,WP_003151203.1 MULTISPECIES: Rrf2 family transcriptional regulator [Bacillus],100.0,134,0
OFBKKLGO_03669_ureC,WP_013353894.1 urease subunit alpha [Bacillus amyloliquefaciens],100.0,569,0
OFBKKLGO_03671_ureB,WP_013353895.1 urease subunit beta [Bacillus amyloliquefaciens],100.0,124,0
OFBKKLGO_03672_ureA,WP_013353896.1 urease subunit gamma [Bacillus amyloliquefaciens],100.0,105,0
OFBKKLGO_03673_csbD,WP_088613900.1 CsbD family protein [Bacillus amyloliquefaciens],98.4,62,1
OFBKKLGO_03674_group_3006,WP_014471143.1 hypothetical protein [Bacillus amyloliquefaciens],99.4,159,1
